time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-08T04:57:48.000Z,62.9362,-149.6723,75.4,1.2,ml,,,,0.6,ak,ak11619988,2015-06-12T09:41:41.995Z,"62km SW of Cantwell, Alaska",earthquake
2015-06-08T04:54:52.000Z,64.3374,-150.697,8,0.9,ml,,,,0.74,ak,ak11619987,2015-06-12T09:42:18.024Z,"74km S of Manley Hot Springs, Alaska",earthquake
2015-06-08T04:51:30.810Z,34.0401667,-117.1033333,9.74,0.73,ml,28,73,0.008875,0.11,ci,ci37395296,2015-06-08T23:52:41.672Z,"4km SE of Mentone, California",earthquake
2015-06-08T04:49:09.610Z,40.6196667,-122.2141667,22.28,1.83,md,27,39,0.1183,0.09,nc,nc72462686,2015-06-10T01:57:17.580Z,"2km SSE of Bella Vista, California",earthquake
2015-06-08T04:43:37.580Z,33.2148333,-116.7388333,8.86,0.58,ml,25,54,0.0269,0.15,ci,ci37395288,2015-06-08T23:46:19.703Z,"4km SE of Lake Henshaw, California",earthquake
2015-06-08T04:30:47.340Z,19.4036674,-155.2700043,1.59,1.72,ml,14,86,0.006572,0.21,hv,hv60955561,2015-06-08T04:36:28.470Z,"4km SW of Volcano, Hawaii",earthquake
2015-06-08T04:28:16.110Z,37.2353,-97.9531,6.24,3.4,mb_lg,,75,0.016,0.21,us,us20002mv8,2015-06-09T03:24:08.138Z,"8km SE of Harper, Kansas",earthquake
2015-06-08T04:18:45.700Z,38.8131676,-122.8218307,2.58,0.88,md,12,70,0.007168,0.04,nc,nc72462671,2015-06-08T04:20:19.630Z,"6km NW of The Geysers, California",earthquake
2015-06-08T04:18:22.933Z,39.3464,-120.0045,7.4561,0.95,ml,17,62.38,0.059,0.1752,nn,nn00497695,2015-06-09T02:39:07.373Z,"10km NNW of Incline Village, Nevada",earthquake
2015-06-08T04:17:37.000Z,59.8956,-152.7721,93.3,1.5,ml,,,,0.21,ak,ak11623775,2015-06-15T23:48:56.855Z,"54km WNW of Anchor Point, Alaska",earthquake
2015-06-08T04:08:55.787Z,36.699,-116.3188,9.3046,0.09,ml,7,199.37,0.09,0.1325,nn,nn00497717,2015-06-09T02:41:07.562Z,"45km ESE of Beatty, Nevada",earthquake
2015-06-08T04:08:53.000Z,59.92,-153.4489,123.7,2,ml,24,169.1999865,,0.61,ak,ak11623774,2015-06-12T09:42:36.063Z,"74km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-08T03:57:32.350Z,42.4003333,-120.284,6.48,2.08,md,6,140,0.1848,0.2,uw,uw61022812,2015-06-10T05:58:30.260Z,"24km NNE of Lakeview, Oregon",earthquake
2015-06-08T03:49:08.100Z,35.8601667,-117.691,3.71,1.76,ml,38,36,0.07909,0.14,ci,ci37395280,2015-06-08T23:43:05.630Z,"21km ESE of Little Lake, California",earthquake
2015-06-08T03:47:40.370Z,47.9391667,-121.5575,4.04,1.04,md,4,195,0.3568,0.23,uw,uw61022807,2015-06-10T06:01:38.790Z,"13km NE of Gold Bar, Washington",earthquake
2015-06-08T03:42:38.670Z,34.5175,-118.9271667,17.61,1.22,ml,22,104,0.161,0.19,ci,ci37395272,2015-06-08T23:34:19.988Z,"13km N of Fillmore, California",earthquake
2015-06-08T03:40:36.520Z,47.9326667,-121.5648333,7.45,1.05,md,19,86,0.2215,0.25,uw,uw61022802,2015-06-10T06:10:55.620Z,"12km NE of Gold Bar, Washington",earthquake
2015-06-08T03:36:04.000Z,60.3517,-149.4658,25.6,1.3,ml,,,,0.47,ak,ak11619977,2015-06-12T09:42:17.330Z,"21km N of Bear Creek, Alaska",earthquake
2015-06-08T03:28:12.350Z,36.5034,70.7731,198.44,4.4,mb,,79,0.64,0.8,us,us20002mv5,2015-06-08T11:30:49.723Z,"40km S of Jarm, Afghanistan",earthquake
2015-06-08T03:23:10.000Z,60.4791,-147.3665,9.6,1,ml,8,172.7999862,,0.36,ak,ak11623772,2015-06-12T09:42:35.350Z,"79km ESE of Whittier, Alaska",earthquake
2015-06-08T03:11:09.248Z,39.3512,-120.0026,6.5513,0.04,ml,6,102.7,0.064,0.0951,nn,nn00497693,2015-06-09T02:38:33.858Z,"11km NNW of Incline Village, Nevada",earthquake
2015-06-08T03:04:05.100Z,40.5675,-124.4406667,22.93,2.19,md,21,250,0.06977,0.13,nc,nc72462656,2015-06-09T22:20:05.174Z,"14km W of Ferndale, California",earthquake
2015-06-08T02:39:36.270Z,33.784,-116.1686667,3.28,1.17,ml,33,80,0.04582,0.15,ci,ci37395264,2015-06-08T23:00:30.680Z,"8km NNE of Indio, California",earthquake
2015-06-08T02:38:36.000Z,65.1616,-148.9587,5.9,0.8,ml,,,,0.51,ak,ak11619974,2015-06-12T09:41:45.158Z,"56km NW of Ester, Alaska",earthquake
2015-06-08T02:37:12.500Z,35.9102,-97.4185,5.778,2.3,ml,,91,,0.5,us,us20002p1z,2015-06-15T01:55:30.349Z,"3km N of Guthrie, Oklahoma",earthquake
2015-06-08T02:29:43.390Z,33.5973333,-116.8138333,9.218,1.04,ml,44,38,0.04167,0.14,ci,ci37395256,2015-06-08T02:53:57.260Z,"14km WNW of Anza, California",earthquake
2015-06-08T02:27:18.000Z,52.3858,-171.5786,98.6,2.8,ml,9,194.3999844,,0.75,ak,ak11623770,2015-06-12T09:43:49.304Z,"24km WSW of Amukta Island, Alaska",earthquake
2015-06-08T02:22:37.000Z,60.647,-149.4283,8.9,2,ml,,,,0.88,ak,ak11619971,2015-06-12T09:41:44.183Z,"43km WSW of Whittier, Alaska",earthquake
2015-06-08T02:20:53.892Z,42.0244,-120.2023,2.7743,0.3,ml,4,132.28,0.143,0.1159,nn,nn00497687,2015-06-09T02:38:23.751Z,"21km SSE of Lakeview, Oregon",earthquake
2015-06-08T02:19:20.000Z,60.0239,-152.9738,110.8,1.9,ml,20,158.3999873,,0.54,ak,ak11623768,2015-06-12T09:42:33.492Z,"52km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-08T02:15:56.990Z,39.4585,-122.9461667,7.17,1.74,md,28,32,0.03874,0.05,nc,nc72462651,2015-06-10T01:55:46.150Z,"30km NE of Redwood Valley, California",earthquake
2015-06-08T02:10:11.000Z,62.1527,-148.9878,44.1,1.2,ml,,,,0.52,ak,ak11619969,2015-06-12T09:41:46.798Z,"40km N of Sutton-Alpine, Alaska",earthquake
2015-06-08T02:06:27.000Z,53.9525,-164.5717,47.5,2,ml,13,244.7999804,,0.45,ak,ak11623766,2015-06-12T09:42:32.189Z,"81km ESE of Akutan, Alaska",earthquake
2015-06-08T02:06:11.100Z,44.5913333,-111.1663333,11.44,0.23,md,8,110,0.049,0.17,uu,uu60113607,2015-06-08T16:22:19.950Z,"9km SSW of West Yellowstone, Montana",earthquake
2015-06-08T02:05:10.706Z,36.7263,-115.9311,2.0668,-0.19,ml,10,206.84,0.044,0.1085,nn,nn00497678,2015-06-09T02:37:58.647Z,"57km N of Pahrump, Nevada",earthquake
2015-06-08T02:02:50.146Z,36.9484,-117.6328,10.3484,0.82,ml,7,172.03,0.219,0.1453,nn,nn00497677,2015-06-09T02:37:43.839Z,"54km NE of Lone Pine, California",earthquake
2015-06-08T02:01:36.275Z,36.9455,-117.6356,11.5757,0.63,ml,8,221.96,0.221,0.1068,nn,nn00497676,2015-06-09T02:37:34.306Z,"53km NE of Lone Pine, California",earthquake
2015-06-08T01:55:45.324Z,41.9041,-119.6429,12.7545,0.73,ml,4,215.76,0.123,0.0191,nn,nn00497686,2015-06-09T02:38:16.305Z,"66km ESE of Lakeview, Oregon",earthquake
2015-06-08T01:51:17.870Z,36.1853333,-117.888,1.46,2.44,ml,28,57,0.1772,0.15,ci,ci37395232,2015-06-08T22:30:28.874Z,"15km SE of Olancha, California",earthquake
2015-06-08T01:44:07.424Z,41.9409,-119.7231,1.7048,1.39,ml,5,206.95,0.053,0.1425,nn,nn00497674,2015-06-09T02:37:18.259Z,"58km ESE of Lakeview, Oregon",earthquake
2015-06-08T01:41:18.665Z,41.9522,-119.7278,2.9321,2.09,ml,5,204.73,0.047,0.1402,nn,nn00497683,2015-06-09T02:38:07.897Z,"57km ESE of Lakeview, Oregon",earthquake
2015-06-08T01:35:03.000Z,61.3306,-146.9258,30.7,1.1,ml,,,,0.58,ak,ak11619963,2015-06-12T09:41:45.976Z,"38km NW of Valdez, Alaska",earthquake
2015-06-08T01:33:04.000Z,51.4518,178.8253,33.7,1.7,ml,,,,0.18,ak,ak11623764,2015-06-15T23:48:56.076Z,"59km SSE of Little Sitkin Island, Alaska",earthquake
2015-06-08T01:33:03.550Z,38.8191667,-122.7926667,4,1.51,md,51,33,0.01106,0.07,nc,nc72462636,2015-06-11T01:36:03.340Z,"5km NW of The Geysers, California",earthquake
2015-06-08T01:32:50.470Z,-24.2461,-67.3316,186.98,4.5,mb,,207,2.179,0.99,us,us20002mul,2015-06-08T09:35:21.064Z,"102km W of San Antonio de los Cobres, Argentina",earthquake
2015-06-08T01:26:15.360Z,38.8251667,-122.7786667,1.77,0.21,md,9,96,0.008649,0.01,nc,nc72462631,2015-06-10T04:57:52.880Z,"4km W of Cobb, California",earthquake
2015-06-08T01:19:46.000Z,51.6571,-178.1296,25.4,1.8,ml,,,,0.46,ak,ak11623763,2015-06-12T09:42:30.529Z,"25km S of Tanaga Volcano, Alaska",earthquake
2015-06-08T01:14:14.000Z,63.7014,-148.4435,91.8,0.9,ml,,,,0.33,ak,ak11619962,2015-06-12T09:42:16.584Z,"31km ESE of Healy, Alaska",earthquake
2015-06-08T01:03:30.000Z,61.3903,-140.309,1.3,1.6,ml,,,,0.55,ak,ak11619960,2015-06-15T23:49:00.834Z,"166km WNW of Haines Junction, Canada",earthquake
2015-06-08T00:55:17.000Z,51.6669,178.4656,67.9,1.8,ml,,,,0.27,ak,ak11623760,2015-06-12T09:42:29.772Z,"31km S of Little Sitkin Island, Alaska",earthquake
2015-06-08T00:48:39.060Z,37.4741667,-118.8428333,7.49,0.82,md,15,120,0.1162,0.17,nc,nc72462621,2015-06-08T18:48:06.380Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-06-08T00:45:56.370Z,33.7861667,-116.1743333,3.03,0.66,ml,17,158,0.0407,0.19,ci,ci37395224,2015-06-08T22:23:00.461Z,"8km NNE of Indio, California",earthquake
2015-06-08T00:45:37.000Z,45.365,-66.582,5,2.2,mb_lg,,,,0.24,us,us20002pui,2015-06-15T02:30:11.205Z,"41km WNW of Saint John, Canada",earthquake
2015-06-08T00:43:52.710Z,19.0908337,-155.427002,42.21,2.01,md,21,260,0.07231,0.16,hv,hv60955446,2015-06-09T16:10:56.700Z,"13km SSE of Pahala, Hawaii",earthquake
2015-06-08T00:40:57.030Z,-12.4627,167.2034,216.37,4.4,mb,,148,2.966,0.5,us,us10002k1f,2015-06-20T00:22:09.344Z,"161km NNW of Sola, Vanuatu",earthquake
2015-06-08T00:35:20.200Z,32.9275,-116.2471667,7.96,1.13,ml,29,56,0.01243,0.2,ci,ci37395216,2015-06-09T21:42:52.850Z,"26km SSW of Ocotillo Wells, California",earthquake
2015-06-08T00:32:00.430Z,38.8088341,-122.8233337,2.42,0.44,md,9,104,0.004566,0.03,nc,nc72462616,2015-06-08T00:33:32.990Z,"6km WNW of The Geysers, California",earthquake
2015-06-08T00:27:23.290Z,36.1301667,-117.8543333,2.976,0.87,ml,14,97,0.1256,0.18,ci,ci37395208,2015-06-08T14:10:35.983Z,"13km NE of Coso Junction, California",earthquake
2015-06-08T00:25:37.430Z,33.7856667,-115.708,8.251,1.14,ml,25,83,0.09705,0.16,ci,ci37395200,2015-06-08T14:11:20.340Z,"30km WNW of Desert Center, California",earthquake
2015-06-08T00:24:00.540Z,37.9408333,-122.0683333,11.88,2.11,md,71,60,0.04628,0.07,nc,nc72462611,2015-06-10T14:28:53.779Z,"1km SW of Pleasant Hill, California",earthquake
2015-06-08T00:20:53.000Z,58.0088,-153.747,64.9,2.1,ml,,,,0.63,ak,ak11619957,2015-06-12T09:41:47.761Z,"54km NNE of Larsen Bay, Alaska",earthquake
2015-06-08T00:15:35.410Z,38.8076668,-122.80233,1.66,0.43,md,7,122,0.005498,0.02,nc,nc72462606,2015-06-08T00:17:08.850Z,"5km NW of The Geysers, California",earthquake
2015-06-08T00:10:22.000Z,60.201,-152.794,96.3,1.4,ml,,,,0.36,ak,ak11623758,2015-06-12T09:42:28.976Z,"31km S of Redoubt Volcano, Alaska",earthquake
2015-06-08T00:03:11.850Z,-11.0962,163.0257,44.48,4.5,mb,,172,3.448,0.92,us,us10002k1d,2015-06-19T23:56:13.613Z,"140km ESE of Kirakira, Solomon Islands",earthquake
2015-06-08T00:01:30.000Z,57.9997,-157.0596,10,1.6,ml,,,,0.56,ak,ak11619954,2015-06-12T09:42:15.804Z,"80km SSW of King Salmon, Alaska",earthquake
2015-06-07T23:56:58.000Z,62.1009,-148.2062,15.1,0.6,ml,,,,0.57,ak,ak11619950,2015-06-12T23:39:06.599Z,"47km NE of Sutton-Alpine, Alaska",earthquake
2015-06-07T23:56:23.046Z,39.3467,-120.007,7.5774,0.85,ml,18,57.72,0.059,0.1313,nn,nn00497671,2015-06-08T00:46:14.822Z,"10km NNW of Incline Village, Nevada",earthquake
2015-06-07T23:56:04.140Z,27.7988,55.1304,10,4,mb,,85,3,0.86,us,us20002qqf,2015-06-20T23:56:01.721Z,"78km E of Lar, Iran",earthquake
2015-06-07T23:51:37.000Z,62.5696,-152.2449,119.4,1.4,ml,,,,0.69,ak,ak11624572,2015-06-12T23:39:39.353Z,"113km WNW of Talkeetna, Alaska",earthquake
2015-06-07T23:47:19.000Z,60.085,-141.6359,0,1.4,ml,,,,0.2,ak,ak11619912,2015-06-12T23:38:45.379Z,"44km E of Cape Yakataga, Alaska",earthquake
2015-06-07T23:24:20.525Z,37.1695,-117.2525,8.5518,0,ml,7,171.73,0.258,0.0961,nn,nn00497765,2015-06-08T18:57:09.545Z,"52km WNW of Beatty, Nevada",earthquake
2015-06-07T23:24:00.350Z,1.3854,-91.0293,10,4.4,mb,,186,13.197,0.92,us,us20002qqg,2015-06-19T04:57:08.154Z,"246km NNW of Puerto Ayora, Ecuador",earthquake
2015-06-07T23:15:36.710Z,33.162,-116.5361667,16.45,0.9,ml,23,91,0.09582,0.13,ci,ci37395184,2015-06-08T22:10:04.735Z,"11km NNE of Julian, California",earthquake
2015-06-07T23:08:27.000Z,65.0066,-147.3438,0,1.1,ml,,,,0.37,ak,ak11619910,2015-06-12T23:38:44.824Z,"24km NNE of Badger, Alaska",earthquake
2015-06-07T23:04:54.000Z,51.4148,-174.6969,15.5,1.9,ml,,,,0.22,ak,ak11624569,2015-06-12T23:39:38.157Z,"93km SSW of Atka, Alaska",earthquake
2015-06-07T22:53:11.000Z,63.3073,-150.9456,10.1,1,ml,,,,0.63,ak,ak11619909,2015-06-12T23:38:43.867Z,"100km W of Cantwell, Alaska",earthquake
2015-06-07T22:48:49.000Z,63.5236,-151.1174,5.3,0.7,ml,,,,0.67,ak,ak11619908,2015-06-12T23:39:05.571Z,"109km W of Cantwell, Alaska",earthquake
2015-06-07T22:45:19.590Z,38.7879982,-122.7503357,1.14,1.18,md,9,90,0.01165,0.03,nc,nc72462591,2015-06-07T22:46:53.330Z,"1km NNE of The Geysers, California",earthquake
2015-06-07T22:42:40.050Z,38.8255,-122.851,2.95,1.3,md,48,41,0.005021,0.06,nc,nc72462581,2015-06-10T22:44:14.562Z,"9km WNW of The Geysers, California",earthquake
2015-06-07T22:39:31.230Z,35.9516667,-119.9576667,11.51,1.53,md,20,115,0.08885,0.16,nc,nc72462586,2015-06-09T23:35:37.780Z,"6km S of Kettleman City, California",earthquake
2015-06-07T22:36:24.260Z,33.7848333,-116.1673333,2.98,1.43,ml,43,66,0.04667,0.15,ci,ci37395176,2015-06-08T23:22:47.560Z,"8km NNE of Indio, California",earthquake
2015-06-07T22:26:38.000Z,51.5807,-179.9346,70.9,2.1,ml,,,,0.42,ak,ak11624566,2015-06-12T23:39:36.660Z,"52km SE of Semisopochnoi Island, Alaska",earthquake
2015-06-07T22:22:30.000Z,51.6907,-176.6021,61.7,2.1,ml,,,,0.32,ak,ak11619907,2015-06-12T23:39:04.903Z,"21km S of Adak, Alaska",earthquake
2015-06-07T22:17:43.980Z,38.8135,-122.8133333,3.42,0.6,md,30,88,0.0102,0.03,nc,nc72462576,2015-06-10T02:45:09.607Z,"6km NW of The Geysers, California",earthquake
2015-06-07T22:13:34.030Z,33.7816667,-116.1678333,3.32,0.95,ml,20,80,0.04718,0.15,ci,ci37395168,2015-06-08T18:01:04.608Z,"8km NNE of Indio, California",earthquake
2015-06-07T22:09:29.461Z,36.7789,-115.9564,1.7835,0.01,ml,8,236.31,0.056,0.1373,nn,nn00497657,2015-06-08T00:39:31.356Z,"63km N of Pahrump, Nevada",earthquake
2015-06-07T22:07:43.710Z,33.7873333,-116.1698333,3.33,1.8,ml,44,61,0.04406,0.17,ci,ci37395160,2015-06-08T22:04:12.907Z,"8km NNE of Indio, California",earthquake
2015-06-07T22:06:56.012Z,37.1452,-117.252,13.8173,0.34,ml,9,164.26,0.163,0.1258,nn,nn00497656,2015-06-08T00:32:50.527Z,"51km WNW of Beatty, Nevada",earthquake
2015-06-07T22:06:38.390Z,38.7911667,-122.7628333,1.94,1.27,md,27,59,0.009757,0.06,nc,nc72462566,2015-06-10T21:02:58.960Z,"1km NNW of The Geysers, California",earthquake
2015-06-07T21:56:03.000Z,62.5317,-152.0995,111.3,1.6,ml,,,,0.55,ak,ak11619905,2015-06-12T23:38:43.313Z,"105km WNW of Talkeetna, Alaska",earthquake
2015-06-07T21:52:46.110Z,38.8416672,-122.838501,2.04,0.7,md,17,94,0.003871,0.03,nc,nc72462561,2015-06-07T21:54:18.930Z,"10km WNW of Cobb, California",earthquake
2015-06-07T21:50:57.125Z,38.3879,-118.5254,11.9295,0.39,ml,3,170.87,0.138,0.0186,nn,nn00497655,2015-06-08T00:26:27.629Z,"17km SSE of Hawthorne, Nevada",earthquake
2015-06-07T21:49:18.000Z,51.7685,-177.0146,15.4,1.2,ml,,,,0.62,ak,ak11619903,2015-06-12T23:38:46.563Z,"27km WSW of Adak, Alaska",earthquake
2015-06-07T21:46:56.601Z,38.388,-118.5087,13.168,0.54,ml,3,181.3,0.137,0.0089,nn,nn00497668,2015-06-08T00:23:18.471Z,"18km SSE of Hawthorne, Nevada",earthquake
2015-06-07T21:42:55.174Z,38.3921,-118.6052,7.581,0.19,ml,5,142,0.161,0.0775,nn,nn00497763,2015-06-08T18:41:35.495Z,"14km S of Hawthorne, Nevada",earthquake
2015-06-07T21:40:40.760Z,33.782,-116.1665,3,0.92,ml,17,162,0.04813,0.14,ci,ci37395152,2015-06-08T21:55:03.421Z,"8km NNE of Indio, California",earthquake
2015-06-07T21:38:55.294Z,36.3156,-116.8354,4.9968,0.76,ml,13,128.38,0.186,0.1214,nn,nn00497653,2015-06-08T00:19:57.520Z,"66km S of Beatty, Nevada",earthquake
2015-06-07T21:37:49.660Z,33.786,-115.7096667,8.281,1.6,ml,25,82,0.09815,0.2,ci,ci37395144,2015-06-08T14:12:33.620Z,"30km WNW of Desert Center, California",earthquake
2015-06-07T21:37:24.740Z,48.0015,-122.8688333,17.84,0.97,md,8,209,0.07027,0.29,uw,uw61022722,2015-06-08T15:53:16.740Z,"7km WSW of Port Hadlock-Irondale, Washington",earthquake
2015-06-07T21:28:37.240Z,35.8598333,-117.6876667,4.74,0.5,ml,11,78,0.08096,0.06,ci,ci37395136,2015-06-08T17:56:44.587Z,"22km ESE of Little Lake, California",earthquake
2015-06-07T21:26:06.000Z,61.9817,-150.3876,20,1.1,ml,,,,0.71,ak,ak11619898,2015-06-12T23:38:42.723Z,"31km NW of Willow, Alaska",earthquake
2015-06-07T21:24:29.730Z,35.8618333,-117.6893333,3.84,0.76,ml,20,78,0.08121,0.18,ci,ci37395128,2015-06-08T21:47:54.685Z,"21km ESE of Little Lake, California",earthquake
2015-06-07T21:18:55.000Z,60.7611,-152.3772,106.3,1.2,ml,,,,0.58,ak,ak11624561,2015-06-12T23:39:35.820Z,"36km NNE of Redoubt Volcano, Alaska",earthquake
2015-06-07T21:17:19.912Z,38.0283,-118.8781,7.1227,0.95,ml,6,242.42,0.085,0.1,nn,nn00497652,2015-06-08T00:16:31.974Z,"39km SE of Bridgeport, California",earthquake
2015-06-07T21:14:06.100Z,-29.0315,-67.3224,11.62,5,mb,,43,2.71,1.09,us,us20002mty,2015-06-08T00:05:29.443Z,"22km NE of Chilecito, Argentina",earthquake
2015-06-07T21:05:05.000Z,52.4565,-174.6978,224.9,2.7,ml,,,,0.31,ak,ak11624560,2015-06-12T23:42:16.505Z,"44km NW of Atka, Alaska",earthquake
2015-06-07T21:04:12.718Z,37.0616,-117.1653,13.3596,0.18,ml,6,190.1,0.133,0.0655,nn,nn00497666,2015-06-08T00:13:21.153Z,"39km WNW of Beatty, Nevada",earthquake
2015-06-07T20:40:42.780Z,33.7753333,-115.712,10.22,1.01,ml,16,150,0.09116,0.1,ci,ci37395120,2015-06-08T17:54:02.194Z,"30km WNW of Desert Center, California",earthquake
2015-06-07T20:34:40.000Z,63.9174,-148.9004,0,2.4,ml,,,,0.51,ak,ak11619857,2015-06-12T23:40:38.655Z,"7km NNE of Healy, Alaska",earthquake
2015-06-07T20:31:08.005Z,38.0384,-118.895,6.9333,0.85,ml,7,231.33,0.094,0.0959,nn,nn00497651,2015-06-08T00:03:54.950Z,"38km SE of Bridgeport, California",earthquake
2015-06-07T20:20:25.950Z,36.8465,-97.7934,5,3.3,mb_lg,,71,0.053,0.37,us,us20002mtp,2015-06-08T23:33:00.725Z,"6km NW of Medford, Oklahoma",earthquake
2015-06-07T20:20:10.420Z,36.8408,-97.8169,5.57,2.7,ml,,46,0.035,0.29,us,us20002n4l,2015-06-08T23:35:57.091Z,"8km WNW of Medford, Oklahoma",earthquake
2015-06-07T20:04:17.990Z,33.7825,-115.7083333,9.43,1.03,ml,18,91,0.0947,0.12,ci,ci37395112,2015-06-08T21:44:04.294Z,"30km WNW of Desert Center, California",earthquake
2015-06-07T20:00:32.000Z,64.4585,-148.3434,14.4,0.9,ml,,,,0.24,ak,ak11619853,2015-06-12T23:38:41.149Z,"39km ESE of North Nenana, Alaska",earthquake
2015-06-07T19:59:41.500Z,18.0993,-66.5302,17,2.6,Md,16,68.4,0.05210229,0.25,pr,pr15158003,2015-06-08T04:02:19.255Z,"3km WNW of Guayabal, Puerto Rico",earthquake
2015-06-07T19:58:58.000Z,61.9339,-150.4732,7.5,1.6,ml,,,,0.78,ak,ak11619850,2015-06-12T23:38:40.333Z,"30km NW of Willow, Alaska",earthquake
2015-06-07T19:57:51.740Z,33.5903333,-116.8148333,9.494,1.5,ml,48,35,0.04248,0.23,ci,ci37395104,2015-06-08T14:12:40.010Z,"14km WNW of Anza, California",earthquake
2015-06-07T19:48:17.700Z,18.8661,-64.4489,39,3,Md,15,262.8,0.17517148,0.11,pr,pr15158002,2015-06-08T03:51:07.442Z,"52km NNE of Road Town, British Virgin Islands",earthquake
2015-06-07T19:43:16.440Z,38.8160019,-122.8010025,1.65,0.97,md,16,49,0.01023,0.03,nc,nc72462546,2015-06-07T19:44:53.070Z,"5km NW of The Geysers, California",earthquake
2015-06-07T19:31:05.000Z,51.6981,-175.373,50.7,2.4,ml,,,,0.22,ak,ak11619844,2015-06-12T23:39:04.118Z,"90km ESE of Adak, Alaska",earthquake
2015-06-07T19:29:06.080Z,26.5704,126.1878,136.14,4.7,mb,,103,1.883,1.1,us,us20002mt6,2015-06-08T03:31:34.263Z,"154km WNW of Naha-shi, Japan",earthquake
2015-06-07T19:23:13.000Z,60.6817,-149.3947,10,1,ml,,,,0.66,ak,ak11619843,2015-06-12T23:38:46.014Z,"40km WSW of Whittier, Alaska",earthquake
2015-06-07T19:21:38.650Z,36.1895,-117.8913333,3.06,0.31,ml,6,243,0.1803,0.1,ci,ci37395096,2015-06-08T17:48:12.150Z,"14km SE of Olancha, California",earthquake
2015-06-07T19:17:16.860Z,35.6802,-97.393,5,2.2,mb_lg,,67,0.101,0.62,us,us20002pu0,2015-06-15T00:49:30.569Z,"8km ENE of Edmond, Oklahoma",earthquake
2015-06-07T19:14:29.600Z,37.6503333,-118.8238333,3.77,1.02,md,28,57,0.01562,0.06,nc,nc72462541,2015-06-10T01:52:44.450Z,"13km E of Mammoth Lakes, California",earthquake
2015-06-07T19:08:10.027Z,38.1598,-118.2184,11.2826,0.78,ml,8,210.39,0.215,0.1212,nn,nn00497645,2015-06-08T00:00:42.612Z,"53km SE of Hawthorne, Nevada",earthquake
2015-06-07T19:04:14.920Z,36.4668333,-121.0466667,6.28,1.76,md,53,57,0.04757,0.06,nc,nc72462536,2015-06-09T17:43:26.694Z,"23km NE of Greenfield, California",earthquake
2015-06-07T19:02:24.830Z,37.8963,-116.1535,1.2849,0.97,ml,10,186.85,0.636,0.1741,nn,nn00497640,2015-06-07T19:11:45.419Z,"37km SSE of Warm Springs, Nevada",earthquake
2015-06-07T19:00:42.320Z,36.085,-120.6703333,3.86,0.78,md,23,144,0.04985,0.07,nc,nc72462531,2015-06-10T01:52:13.780Z,"28km WSW of Coalinga, California",earthquake
2015-06-07T18:51:59.800Z,37.6523333,-118.8261667,3.88,1.07,md,21,61,0.01629,0.05,nc,nc72462526,2015-06-08T18:40:34.240Z,"12km E of Mammoth Lakes, California",earthquake
2015-06-07T18:49:12.890Z,37.967,-116.2472,7,1.25,ml,9,214.12,0.645,,nn,nn00497636,2015-06-07T18:51:03.707Z,"27km SSE of Warm Springs, Nevada",earthquake
2015-06-07T18:49:00.730Z,35.8616667,-117.6918333,3.14,0.61,ml,18,76,0.07957,0.19,ci,ci37395072,2015-06-08T21:30:37.812Z,"21km ESE of Little Lake, California",earthquake
2015-06-07T18:46:27.820Z,19.2891667,-155.388,3.21,1.12,md,28,98,0.04405,0.1,hv,hv60955176,2015-06-08T22:44:12.630Z,"13km NE of Pahala, Hawaii",earthquake
2015-06-07T18:36:26.110Z,38.8424988,-122.8404999,2.65,0.57,md,13,76,0.005529,0.02,nc,nc72462516,2015-06-07T18:38:01.530Z,"10km WNW of Cobb, California",earthquake
2015-06-07T18:36:20.414Z,36.7007,-116.3128,10.1738,-0.09,ml,14,77.7,0.085,0.1185,nn,nn00497631,2015-06-07T19:08:25.281Z,"46km ESE of Beatty, Nevada",earthquake
2015-06-07T18:36:13.000Z,60.3731,-151.1656,60.1,1.3,ml,,,,0.39,ak,ak11619837,2015-06-12T23:38:36.601Z,"7km E of Cohoe, Alaska",earthquake
2015-06-07T18:31:11.350Z,46.755,-122.4358333,22.84,0.86,md,10,125,0.2017,0.14,uw,uw61022682,2015-06-07T19:24:10.280Z,"17km SW of Eatonville, Washington",earthquake
2015-06-07T18:24:07.000Z,63.4921,-147.5623,24.9,0.9,ml,,,,0.64,ak,ak11619834,2015-06-12T23:38:35.786Z,"70km E of Cantwell, Alaska",earthquake
2015-06-07T18:19:01.260Z,37.2945,-121.6726667,4.93,2.18,md,77,43,0.03545,0.04,nc,nc72462501,2015-06-10T06:26:49.433Z,"14km E of Seven Trees, California",earthquake
2015-06-07T18:18:49.000Z,62.1472,-148.9466,11.4,2.4,ml,,,,0.61,ak,ak11619828,2015-06-12T23:39:40.911Z,"39km N of Sutton-Alpine, Alaska",earthquake
2015-06-07T18:06:46.010Z,1.5836,-90.7599,10,5,mb,,156,2.292,1.33,us,us20002mss,2015-06-08T02:09:28.663Z,"260km N of Puerto Ayora, Ecuador",earthquake
2015-06-07T18:05:46.000Z,61.5713,-151.7006,84.5,1.2,ml,,,,0.51,ak,ak11624551,2015-06-12T23:39:33.518Z,"90km WSW of Willow, Alaska",earthquake
